account_id,date,type,amount,balance,k_symbol,bank,account,operation
735,220.53574188690834,2,13,55566,3,13,1715,4
599,378.1124348725625,1,209,552,0,7,1121,3
788,150.23093508465354,1,87,33698,7,13,1715,4
1160,336.424288517556,2,13907,58980,7,3,905,5
766,326.8550712874894,2,5556,27638,0,2,195,5
811,336.3046034981769,2,515,55008,5,8,1141,5
401,378.2617661756135,1,31681,27547,0,6,1568,0
606,225.94008899510402,2,3253,31334,7,13,1715,3
1023,366.53794626272014,1,3307,18299,7,13,1715,5
535,267.8565106662896,1,442,31449,0,3,398,1
174,418.5735900892206,1,104,24871,7,13,1715,0
1046,454.9316141240094,2,948,24479,3,13,1715,0
1070,376.09574187092187,1,249,24611,7,1,1238,3
491,351.17315799670143,2,809,20026,6,13,1715,5
129,177.76402616146999,1,4494,10143,7,13,1715,3
384,433.5968112612176,2,2627,7292,3,13,1715,0
449,417.37718091580905,2,14,14684,7,13,1715,5
385,459.2801640219195,1,12961,61271,0,6,1508,4
118,428.25458211030104,2,6535,16965,0,2,0,0
535,310.6235577893925,2,693,35013,6,13,1715,2
552,389.9981730099034,1,539,63601,0,1,723,0
256,425.04469629527796,1,222,34103,7,12,21,0
592,367.64893482824453,1,2751,3234,7,13,1715,0
1091,227.25706601872503,1,28928,62356,7,13,1286,4
766,149.6287756649872,1,120,38012,7,13,1715,0
1200,462.29018503043267,2,6377,27459,7,13,1715,0
1070,153.92177531982375,1,18368,59878,7,6,1481,3
1087,235.0431387965219,1,35258,105457,7,13,1715,5
401,416.06838232225493,2,2870,44360,3,13,1715,0
218,456.274852099069,2,4657,13428,3,13,1715,5
1090,434.65261856438934,2,5864,49937,7,0,1715,3
1091,141.86223395919663,0,88,18504,7,13,1715,2
385,455.4778842399504,1,7099,21859,7,13,586,3
256,437.2935542706505,1,17,16543,7,0,216,0
152,312.489401231483,2,12,28443,2,13,1715,4
26,140.02578375108445,1,4116,88121,7,2,1715,2
919,362.5889568318029,2,18221,50542,0,6,723,2
305,463.46956187712476,1,170,46051,0,8,1074,5
434,336.90794330854334,1,192,35358,0,4,663,3
354,391.60748952976274,2,7941,26256,7,13,515,0
586,292.91080274177835,0,23119,50356,7,7,463,5
1090,377.27114406806476,2,2743,16752,7,2,586,5
1070,387.382713613722,2,6097,26886,7,13,1715,5
1225,409.82864787029774,2,2590,12490,0,13,854,4
1161,416.106739839281,1,73,17217,7,2,1485,4
955,416.0004834973204,1,17650,36133,0,12,1524,0
336,423.159572795186,1,7799,31769,5,0,1238,3
71,439.3943840703212,1,20267,29107,1,0,220,3
591,160.19094164152244,0,1848,4800,3,13,1715,3
567,173.109476589976,2,2675,17581,7,13,1715,3
350,298.1510491455235,1,12754,18085,3,13,1715,0
606,310.72149504417723,0,3962,540,0,5,905,4
34,309.32804160324497,2,4964,30437,7,13,1715,1
1100,89.14409601752492,0,11582,17729,6,13,1715,5
818,407.23332239456556,0,5290,27628,7,13,1715,3
265,340.2779492673605,2,4737,711,7,11,1551,3
567,32.1786823256915,1,57,6181,3,13,1715,3
733,359.2658636231542,2,17668,40508,0,9,314,4
1090,439.7771299752152,1,3971,30446,7,13,1715,3
1187,236.84690418819775,2,1105,15488,7,2,697,4
123,420.5377247153858,1,14204,35905,0,3,472,2
811,234.98301540627267,2,9455,16040,3,13,1715,0
811,267.6316592030753,2,43709,61793,7,13,1715,5
387,409.04370808121337,2,19756,40239,7,13,1715,5
78,336.21513669711373,1,68509,85149,0,7,684,0
1070,438.1109397933429,1,5174,4202,7,13,1715,5
144,457.284152797112,1,13619,1165,0,0,323,0
1138,313.06461500429356,2,1318,28166,5,5,1364,5
803,167.30918543134635,2,15,6625,6,13,1715,3
586,303.1497775188397,2,13,23295,6,13,1715,5
1187,333.33386386046044,2,15,26114,5,10,195,4
752,426.8704539803472,1,64,26465,3,13,1715,0
811,342.63242031139714,2,246,29203,0,3,1677,5
108,368.83613285995983,2,2769,15207,7,13,1715,2
970,287.65248901445466,1,1976,32313,6,13,1715,3
1114,295.6208521708658,2,36,32511,1,10,195,5
572,200.43054825393077,1,387,61376,0,0,1338,2
735,453.56078677177015,0,952,30945,3,13,1715,3
890,305.9637939411496,2,1297,23284,6,9,276,5
777,96.92820754551254,1,398,21017,5,11,649,0
310,289.7606862683942,1,213,28601,6,13,1715,3
752,252.78614522642457,0,9764,48836,6,13,1715,1
1090,307.76062960637836,0,759,34149,7,13,1715,5
1111,224.59077013033584,2,14,79599,7,13,1715,2
1100,276.4589089739183,2,1178,15802,6,13,1715,5
207,457.39903451942445,1,1220,18097,5,12,1485,2
816,272.7546154566782,1,43641,47356,7,13,1627,5
77,237.25307752244552,2,3155,27620,7,13,1715,4
785,331.14812701306994,1,235,52291,7,11,725,4
539,254.75733212524986,1,587,36736,3,13,1715,2
970,452.7869186969682,2,338,55731,7,13,1715,3
955,308.4166110142078,1,10875,48760,7,13,1715,3
710,370.21141261874425,1,13085,24795,7,13,1715,0
152,160.8450855589899,0,2456,69110,0,10,1485,4
46,377.21251849198075,1,4116,44839,7,13,1715,2
874,201.98294014889268,2,4,17755,6,13,1715,5
129,227.59981226524152,2,20340,47112,7,13,1715,2
811,336.7181011487567,2,806,21615,0,1,1238,4
1206,338.07702986937926,2,621,54075,0,10,1238,4
595,377.40167231081637,2,2716,19351,7,13,1715,0
535,289.4708390014086,2,100,29884,7,13,1715,4
833,248.78687086845542,2,141,29990,4,10,1121,5
310,259.52049997796814,2,7292,58488,0,8,651,5
339,463.6902195705465,2,3850,23474,0,0,1141,5
572,215.7946447771112,2,124,34896,0,0,1632,5
298,459.6078642852148,2,14,44970,7,4,885,4
902,173.99301738973864,2,12,58723,7,13,1715,4
308,396.75716936230117,2,6519,36270,7,13,1715,5
170,214.4979198707208,2,5831,56401,7,2,809,5
123,398.0958062598538,2,2644,25740,3,13,1715,0
196,229.48925570897418,2,1083,16765,7,13,1715,0
640,457.6810582421811,2,399,20403,3,13,1715,5
106,464.4736049879047,2,2736,61695,7,13,1715,5
385,468.22088927968656,1,47909,78571,5,8,0,2
385,444.7895090236391,1,104,8598,7,13,1715,3
147,344.80837420566996,2,18572,88444,7,13,1715,5
1106,458.8700093166605,1,215,21013,5,8,560,5
986,339.02354675874716,1,12667,1373,0,3,623,2
354,370.0413522608309,2,14,16916,1,11,396,4
766,409.99310527977883,2,21768,58628,0,12,943,4
1186,353.70158374161974,2,622,13942,7,13,1715,5
606,363.68167244041774,1,965,61544,0,4,1485,2
788,312.9593996272679,1,50547,34778,7,13,1715,3
752,189.71619049315154,1,58207,45291,0,10,514,2
521,177.14420272157523,1,21713,17318,0,11,560,4
535,137.05449039994483,2,1683,89488,0,6,1663,4
466,405.8111626989791,2,448,53271,3,13,1715,4
1225,459.82819548181726,2,11870,54836,7,13,1715,3
1130,464.92255075750944,2,7390,65078,7,13,1715,1
995,446.33708832584637,2,20,24167,5,9,1238,1
735,332.2039705087065,2,8067,44792,7,13,1715,2
368,475.28456214624373,1,58085,91507,3,13,1715,3
902,457.25359583592535,2,292,30642,7,13,1715,0
108,310.346933701758,2,3818,42541,3,13,1715,2
390,158.4563253208746,2,15,1515,7,5,375,4
84,428.13484548615145,2,10,1317,5,9,1539,4
940,375.96098429638016,1,5261,58364,0,0,195,2
955,408.575331087276,2,4301,16277,3,8,1150,2
123,227.90402793249004,2,3943,28842,7,2,1715,5
925,369.7727182837644,2,21412,97393,0,6,942,4
934,293.0817314753737,2,5603,26385,7,0,1568,4
606,401.0115294292072,2,7105,33149,1,3,445,4
462,156.2755779312623,1,125,27481,0,11,248,3
265,158.6258913481482,2,14,44287,7,12,1143,4
825,369.1000223838915,1,261,52451,7,13,1715,4
409,346.0125979619462,1,17,12350,7,0,1715,1
269,306.30469234053527,0,7530,24604,7,13,1715,4
297,408.6491143287823,1,1117,6307,7,13,1715,3
1225,355.65020388334517,1,24023,34959,7,13,697,5
1100,269.18888804627727,2,3027,16501,7,13,1715,2
521,381.4589225494184,2,228,38775,7,9,188,4
85,319.2608971340572,1,66,30736,7,8,699,5
591,443.68881682482703,1,117,26872,7,13,1715,0
599,259.8553576845155,1,36359,34010,7,13,1715,4
992,211.23174464693838,2,14,30008,0,5,1220,4
661,222.5746308580357,0,15216,109509,7,13,1715,3
1087,474.6096376770022,2,1556,45562,7,0,1338,4
990,461.4301568439335,2,12,35281,3,13,1715,3
575,460.24744802793725,2,12,39222,5,13,1715,4
109,325.3812797396761,1,8274,45374,6,13,1715,5
144,365.8060987126305,2,8907,35142,7,13,1715,5
811,454.7672878982333,2,650,15248,6,13,1715,4
1068,195.60550252290062,2,5994,21423,3,13,1715,3
509,258.24609506322776,2,5161,26182,7,7,1715,5
1070,372.7367344335518,0,2589,31658,0,4,943,5
401,170.12207737191494,0,4771,19301,7,13,1715,4
1180,404.7540062057456,0,2463,19304,7,13,1715,5
129,393.9115576024455,2,12433,39468,5,9,1715,5
1230,265.4569775372239,2,14,59289,0,5,359,4
118,373.58085509591353,2,60,24920,7,13,1715,5
1166,398.7710889565164,2,6384,52868,7,0,1715,0
733,256.2489788589132,2,11,36190,3,13,1715,0
572,382.2282658684033,2,98,23132,7,13,1715,5
401,291.25470661163615,0,1914,15934,7,7,54,4
947,442.83799636822425,1,114,26311,3,13,1715,3
730,160.81709898615935,0,16778,111275,7,13,1715,2
567,377.6507268556772,1,427,27498,3,13,1715,3
1224,261.98275774124096,1,69,14253,7,13,1715,3
1090,388.9532391039251,2,14,13431,0,7,586,3
103,379.76284807828074,1,177,43423,7,13,1715,2
661,347.96362195937354,2,100,27472,7,3,560,0
992,275.01095646561026,2,499,20519,7,3,308,5
385,458.3630088023758,1,167,27141,7,10,129,3
995,335.9973247567216,2,13416,46629,0,4,1556,5
902,337.9158881738289,1,6638,53951,6,13,1715,0
89,469.9036932139199,2,3249,32296,7,13,1715,4
956,372.9003908839524,2,14940,69456,7,13,1715,2
50,309.5535343490767,2,616,14460,6,13,1715,3
902,412.64172748448004,2,425,60782,1,10,195,0
275,366.9711156076499,2,680,43300,7,3,554,0
1246,384.4221113579427,1,7288,64549,4,12,648,4
1230,455.7837950461287,2,30417,87110,7,13,1715,5
401,299.3198926975202,2,2968,19000,3,13,1715,4
1156,273.5242924221115,1,533,36753,0,3,214,1
530,399.8911084118865,0,1859,18618,0,5,276,5
336,413.6780724668572,2,915,24239,6,13,1715,0
995,127.02823671000044,2,11,22575,7,13,1715,2
1230,105.2992535740398,0,7932,15885,7,13,961,5
574,459.7975320126073,2,627,15194,7,2,1265,4
665,355.9574684682765,1,131,32655,7,13,1568,2
1070,452.9778113850286,2,120,46300,5,8,974,3
203,385.8691198776766,0,5426,42177,1,7,1129,0
935,255.43547404582162,1,22,704,0,2,1568,0
431,303.9942179285552,2,14,32929,5,12,302,4
1100,423.3970912428145,2,2791,83800,0,11,743,5
1166,425.3123776367638,1,1051,41053,7,9,514,0
1087,274.99586819991856,1,8411,35086,1,11,287,0
785,451.8766511840011,2,45617,22532,7,13,1110,1
546,332.3093424430493,1,35947,85698,0,2,806,4
925,455.3396804732962,2,2808,30883,0,6,467,4
874,470.89742308150124,1,611,49397,7,0,59,0
265,242.8097716787456,2,454,25788,7,8,1307,0
665,71.67103312046777,2,3,4466,0,2,1715,0
752,146.92122410490828,1,892,15466,5,7,1485,0
218,318.7968251799905,2,1760,30198,6,13,1715,5
1186,354.6406440224411,2,1721,16081,7,2,1560,4
1186,370.7902625971619,1,39994,44976,7,13,1715,5
636,8.451538535825009,2,30847,70568,5,11,623,5
1237,199.36022100899086,1,4487,109271,7,8,359,2
1159,377.0837375356893,2,5740,60142,0,13,1715,1
1217,30.725805574569115,1,3113,60820,7,0,1643,4
1100,407.0469055189865,2,999,15309,7,13,1715,5
992,385.66879202111653,2,840,39653,7,8,817,5
940,337.9761438315494,2,2430,54720,0,11,730,4
1091,398.5580040649694,2,1628,16717,7,13,1715,1
902,336.0531396060657,1,368,18795,6,13,1715,3
810,459.9611192869716,0,17083,57447,5,10,404,4
752,300.90197263863826,1,4623,15310,0,9,1045,2
276,383.23322221266886,1,80,595,0,0,1715,3
1158,312.87753885987536,1,3564,26196,7,13,1715,5
567,215.9953447486636,2,3167,27944,7,13,1715,5
459,399.7239613361035,2,1405,14115,1,12,57,5
1152,467.40892218273854,2,8229,41249,5,10,1110,5
256,96.96621758980606,1,2069,35118,5,10,778,3
917,449.3117776239891,0,4070,48584,3,13,1715,2
813,411.14689242812597,1,24730,6669,5,0,743,0
1073,393.22741512755687,0,17846,16900,7,4,360,1
353,340.7449816719463,2,5042,23724,0,3,885,4
777,445.1446437321339,1,5119,16392,3,13,1715,3
129,395.33600168085525,0,2467,48096,7,13,396,0
431,161.0476862575462,0,4864,57329,7,11,1568,5
735,372.63655275998053,1,22411,53219,7,10,0,0
999,416.4527228565223,2,5263,15470,7,13,1715,5
535,369.44942018575205,2,1265,419,7,13,1715,2
1130,260.55294750246986,2,4609,43568,6,13,1715,4
26,163.9957641722976,2,1806,18311,7,13,1715,4
785,375.09310718071185,2,33054,47080,0,5,463,5
1053,112.4895734463189,0,14,8284,6,13,1715,3
586,367.89239966689945,2,2766,21021,7,2,517,5
665,310.74225108014207,2,12983,28648,3,11,202,3
384,247.60669371689602,2,2133,25995,7,12,1715,5
365,401.01854986490014,2,156,28958,6,13,1715,5
1181,385.2023179079956,1,630,26356,6,13,1715,5
371,404.3891163738439,2,42,25424,6,13,1715,3
812,464.2788375120983,2,42,1085,7,13,1715,4
785,218.32474325515605,1,14024,59176,0,5,1150,5
1000,374.4387785703462,2,178,43407,0,3,726,5
509,265.7666520272224,2,132627,515,7,0,433,4
1160,341.5961847189835,2,11540,38160,0,4,195,4
1230,257.0670554617727,2,14649,40379,7,4,308,4
986,377.3681289037234,2,20523,29807,0,8,0,3
1133,464.01937377844,2,7039,23959,5,7,1350,5
275,289.65253924139034,2,9574,61583,0,4,1580,5
784,385.10779327466713,1,5627,3535,7,0,59,0
806,457.3607304763498,2,9979,40008,0,10,885,4
902,420.79374551111687,2,750,35502,1,7,315,4
1179,65.9929405936645,1,146,53152,7,13,1715,0
567,369.06099123397536,1,5218,29872,7,13,1715,3
1158,257.9104964662154,0,8873,22637,7,13,1715,4
1227,163.91094567483574,1,5258,31992,6,13,1715,3
995,424.3542290381298,0,4992,20825,7,13,1715,5
152,248.44694093060164,1,1147,15932,7,13,1715,5
218,430.34682734328146,2,1088,31583,6,13,1715,5
623,472.7149442926114,2,3733,36614,7,2,1485,2
586,389.3964865252717,1,6350,36171,4,7,59,5
462,334.2129755046745,1,24063,100799,7,7,1365,5
572,348.6927792020497,1,29175,27162,7,6,1338,3
118,362.83494058372196,2,3672,37896,0,8,1612,0
939,159.2632221372972,1,79,10334,7,13,1715,3
752,399.2695246415264,2,21896,46237,3,13,1715,4
567,366.96509205368017,1,309,19967,5,2,308,2
1030,186.73176634990602,1,9137,18003,7,2,1128,5
147,32.124071512605575,1,6874,48916,7,9,1330,4
1090,53.478677026315395,1,600,68886,0,6,1301,5
384,471.4860377462769,1,109,67476,7,9,809,3
633,185.02507581949837,1,4750,25778,7,13,1715,3
409,338.78922099523254,2,3086,35462,0,2,463,4
667,396.7693302266526,2,2421,34804,5,3,225,5
526,390.523388447491,1,3992,46280,7,13,1715,3
1237,383.08809060744215,1,24567,38265,7,13,59,4
401,307.38867894341615,2,21286,-209,0,13,1715,0
336,222.29008186776835,2,566,38324,7,13,1715,1
592,374.6969729878646,0,7386,46865,7,13,1715,2
536,175.60522986389273,1,708,59330,5,3,1508,0
401,435.43584590596924,2,7451,51023,0,2,0,4
845,271.13863083063495,2,840,16406,3,2,723,5
106,241.92399661791032,2,3088,18497,7,13,1715,5
733,211.65686841193047,2,16,22067,7,13,1715,1
816,232.84058737859274,2,4520,26157,7,13,1715,4
401,385.74702180784294,1,325,36629,0,2,0,0
567,229.30175933430115,1,5028,46569,7,13,1715,0
733,267.3667491911426,2,12,23828,7,13,1715,4
733,309.89137257792737,2,5123,32317,3,13,1715,3
992,225.16554269530857,2,9642,71686,7,3,1539,4
305,369.57327340812685,2,7179,15836,7,9,1485,4
380,421.361872163727,2,208,20573,7,7,240,1
1206,186.36698321637505,1,115,51600,6,13,1715,5
123,252.65715226561605,1,880,42468,6,13,1715,5
384,394.4647807153202,2,1941,44514,7,13,1715,4
606,332.4211716807246,2,14,17881,7,7,76,5
434,113.83190127342897,0,3004,23826,7,13,1715,5
152,438.74525663568016,2,4044,31316,7,13,1715,3
449,470.6420671962897,0,3364,12775,6,8,1624,4
1206,455.5827651987657,2,3406,37323,6,13,1715,5
785,380.9389455709836,2,14,42268,7,13,1715,5
606,371.9084874618613,2,6481,25986,6,13,1715,5
625,369.33902194959813,1,20,21806,7,9,1110,4
205,437.41430460272596,0,20389,7523,5,8,1539,2
1169,275.87038619327205,2,14,24006,7,13,1715,5
203,455.3029986031708,1,5357,27505,7,13,1715,3
431,407.7815405855171,2,3724,14960,7,13,52,2
1205,257.61236457753614,2,14567,64647,7,3,1339,4
46,401.9275895428186,1,344,47290,7,13,1715,0
121,447.02780807464416,0,783,17499,6,13,1715,0
567,109.8075053883286,2,9138,25398,7,13,1715,0
1114,280.4471927659069,2,29744,20753,3,13,1715,5
85,255.88803700255056,2,909,21349,7,13,1715,3
606,229.2246408424717,2,24,64097,5,3,1238,4
625,336.010104631934,1,19850,39567,0,6,59,0
1161,341.61143197051723,2,2384,36766,1,7,557,4
990,293.67931571683727,2,3236,34546,7,13,1715,5
1138,106.10798794189847,2,674,52267,5,9,1485,4
1060,309.65270125697816,2,538,20293,3,13,1715,5
733,428.3522901931618,1,106,29752,7,13,1715,3
401,461.34501514156455,2,122,7042,3,13,1715,0
520,276.0990986131375,2,724,63810,7,13,398,1
591,397.6903768247389,1,43,46362,7,13,1715,3
108,417.72378043593653,1,96,23709,3,13,1715,3
1198,450.4007052102136,1,258,48091,7,13,678,0
818,407.6574497622345,1,75,15802,7,13,1715,0
509,226.4787113983454,0,9139,50225,7,13,1715,5
1073,417.1030404539789,2,6478,39250,7,13,1715,4
207,440.35344471562775,0,3042,22145,7,13,1715,0
401,448.7086050621658,1,12,21438,7,2,1435,5
71,457.0768002482726,1,73268,68524,0,0,514,3
573,168.85932132314107,1,214,36144,5,2,1128,5
595,468.0735654259336,1,15904,31992,0,2,1365,0
1166,330.96031222055615,1,15773,25446,5,5,302,0
118,417.97264355328264,2,4011,24515,3,13,1715,0
874,263.56938879892107,1,4898,4646,6,13,1715,5
521,306.66818604193344,2,1741,27597,7,10,1147,1
49,333.700536362067,2,19427,23028,0,12,723,2
871,344.8529639210762,1,28,25068,7,0,195,3
992,212.67827145926356,2,8063,36380,7,13,1715,4
401,385.30285217369845,2,2111,48,0,2,987,3
336,67.73141518639318,1,4103,49706,0,6,1377,3
567,381.3353692713588,2,586,12563,7,13,1715,2
297,257.8929422194595,2,2189,15808,6,13,1715,3
257,411.38748540251527,2,3039,25153,7,8,1338,0
230,459.0500734884796,2,153,30041,7,13,1715,4
752,421.15942684849085,1,22368,35928,0,12,905,4
766,391.4782751721973,1,7048,36767,6,13,1715,5
992,394.24735924516773,2,2242,44851,7,13,1715,4
139,396.0369770808367,2,22533,42275,3,13,1715,3
1087,372.52501478163214,2,13651,53705,7,11,678,5
526,425.26761183002014,2,14130,50883,7,13,1715,5
575,461.6586888351379,2,4332,22462,7,13,1715,2
1217,378.17952712648923,2,639,25998,7,13,1715,0
265,200.37809092140603,1,81,17619,7,13,1715,4
809,411.430959748266,2,13,25252,6,13,1715,4
707,315.07283147366314,1,3233,29916,5,0,1224,3
752,377.7710486344659,1,266,13862,7,13,1715,5
665,161.8305303330643,0,14,27920,0,2,1451,4
258,261.0636033652741,2,22197,38543,0,8,627,3
218,339.57966045016985,2,2733,14903,0,7,1267,1
336,152.1251576058711,2,8667,8482,6,13,627,3
902,178.0571850772575,2,10207,302,0,6,308,0
535,463.2455241891491,1,6215,16374,7,13,1715,2
1036,176.60826732396396,2,73,17577,0,11,1317,2
788,204.69606105017616,2,377,43386,6,13,1715,5
769,461.1378547961237,2,4510,30963,7,13,1715,5
71,329.04225138161354,2,4391,28400,5,10,702,4
994,264.8163762954285,2,15,25255,7,9,1715,1
777,458.90717410166457,1,285,58960,7,0,477,5
777,382.0116809251352,2,104,21953,7,13,1715,5
1070,426.9774553540642,1,8008,51966,7,13,1715,3
89,453.61465241175017,1,98,39155,7,0,1715,3
1161,433.8364674997729,2,9092,65125,7,7,1382,3
752,436.3723464668625,2,17331,20731,0,13,1715,3
204,228.78561201644158,2,107,53108,7,13,1715,4
1090,235.64214401636136,1,22756,52926,7,12,196,5
1138,226.6108311953635,2,9764,32301,5,11,1093,4
388,265.88967306160504,1,521,36817,7,13,1715,5
592,379.24711265404574,1,4052,26817,3,13,1715,3
815,255.19113340633933,2,830,12237,7,13,1715,5
733,217.5584279748896,2,2,35499,6,13,1715,4
956,315.213091786491,1,3466,54936,3,13,1715,2
1115,460.2135650878028,2,1338,33963,7,13,1715,4
768,221.3290717083647,1,142,26815,7,13,1715,5
1077,205.97916973371147,2,1094,37697,6,13,1715,4
373,367.6385837599492,2,208,644,0,7,557,4
521,221.43310673849808,2,1198,29883,7,13,1715,5
276,315.6814771622288,2,11,16007,6,13,1715,0
123,370.0745866444349,1,3219,23362,7,13,1715,5
1070,178.43808681673724,1,466,20802,3,13,1715,3
567,360.55550634360054,2,12,24214,3,13,1715,4
766,386.78432676291203,2,15748,48186,7,13,1715,4
1106,368.685444580942,2,1985,13138,7,13,1715,3
1169,254.81386415236813,2,2288,44382,7,2,1312,0
567,272.9338907147568,2,13,26005,7,2,1562,5
845,430.565802778306,2,2349,19243,3,13,1715,4
129,377.8839591687974,2,4933,33195,7,13,1715,4
1195,124.7540221305434,1,6314,22703,5,6,1121,2
207,366.54758509684467,2,5764,46917,3,13,1715,4
871,273.3797849533014,1,5106,28041,7,13,1715,2
902,409.7862462323074,1,9131,-347,7,4,308,3
343,472.46311503768453,2,2189,28288,7,13,321,4
174,389.06646214634475,2,219,24407,7,13,1715,4
470,333.0528042434546,0,4739,42830,7,8,1715,5
874,406.43843695799325,2,3159,26807,3,13,1715,3
1133,414.5527677057241,2,14614,52284,5,10,196,3
567,365.1171926818725,2,2422,30204,7,10,21,0
992,242.97211003050847,1,153,41520,7,3,1715,1
1225,365.05185357609696,2,2307,567,7,13,1715,4
45,280.9394779501119,2,5965,24588,7,13,1715,5
1042,389.49292819937693,2,3710,26183,7,13,1715,0
1133,463.5188630216337,2,5393,55521,7,2,287,5
1087,360.68400937484574,2,15,35245,7,5,256,5
1110,444.76888921686043,2,262,25125,7,0,1485,5
1070,234.71422811614227,1,16312,53652,1,3,809,1
1073,287.81950020999784,1,56,16952,7,13,1715,5
625,469.7185430759863,2,10,23427,7,13,1715,4
995,171.8693734770548,2,53186,60889,5,12,336,5
1125,465.4188828055858,1,10726,36254,7,13,1715,0
1181,388.72823660888287,1,26164,42251,7,13,1715,5
354,409.0121063175458,2,240,28099,6,13,1715,3
388,305.548098247754,2,6740,49000,3,13,1715,3
1166,175.6466426628888,1,5715,28672,5,11,328,5
203,307.7353051102547,0,4599,22329,1,7,1121,4
665,251.24128543032123,0,16153,34328,7,13,1715,5
265,458.6646129007575,1,5344,3890,7,13,1715,3
1225,310.5899479490624,2,15,36518,7,13,1715,2
276,455.240695413625,2,71,14837,6,13,1715,3
415,368.6129013517661,2,8,32710,4,5,80,4
285,288.33737346606114,2,13072,62840,7,13,1715,5
1246,213.69123174479066,0,6562,22850,7,13,1715,5
1150,356.3553549072632,2,760,39555,7,13,1715,5
1120,388.1086170791671,2,154,58932,3,13,0,3
752,272.91981534749107,1,659,53474,3,13,1715,2
1100,307.0697971079598,2,7755,20032,7,13,1715,2
339,468.070595028393,2,928,12391,1,0,730,4
752,459.1382373000121,1,37183,58036,7,13,954,0
940,375.1674241841928,1,56,26816,7,13,1715,0
276,358.60053497281376,2,1694,37682,7,13,1715,0
902,395.9716357625747,2,4521,28334,7,13,1715,5
265,256.6794658519577,0,32288,64632,0,10,647,2
788,422.20268043918225,1,3190,39874,3,13,1715,2
276,77.15687653770621,1,7817,61595,7,13,59,5
129,444.711613266745,2,14,43725,7,13,1715,5
925,306.738220369331,2,394,17618,5,4,1238,4
218,209.98204911188608,2,47427,51883,7,13,1715,4
718,259.1838181100269,2,900,46929,5,12,1698,5
995,337.59144438946385,2,15,36960,2,12,214,5
811,320.4368810072742,1,4561,40207,7,8,1451,5
1070,303.236026923885,1,30521,56391,5,6,1570,2
1106,463.7308360295819,1,100267,34466,0,0,514,3
777,159.36341291125325,2,2031,21590,0,0,220,2
218,87.63196815488388,1,192,24893,0,8,59,3
276,406.6266732976997,0,2109,32184,7,13,1715,5
129,336.21686368999246,2,342,27011,7,13,1147,5
33,319.3790236876924,0,45,21176,7,8,970,5
49,194.93886225918274,2,8958,27694,0,7,1536,5
1158,380.2645596718056,1,90,6524,7,7,1033,0
1128,389.9208073438302,1,4762,26517,7,13,1715,5
439,471.7671245158656,1,14779,24310,7,2,557,0
1106,305.1912322113452,2,502,10327,7,13,1715,2
907,269.5927283467391,1,541,24916,7,13,1715,2
777,374.2347141357444,2,13,27741,3,13,1715,0
811,248.461044288649,2,33956,56136,5,12,1238,0
1237,468.126538607667,0,1316,28446,7,13,1715,2
785,130.99384666682917,2,2971,25299,7,13,1715,4
336,287.5820767249473,2,1999,35346,7,0,1715,5
992,298.49228996578944,1,3162,38699,7,13,1715,4
1060,328.3126831227332,1,5359,6294,7,2,1110,5
204,476.7352266321628,1,97,28259,6,13,1715,0
567,343.9472956842326,2,684,21710,3,13,1715,3
1138,432.3631751891472,2,2846,22748,6,13,1715,0
129,81.14346944343875,1,3285,30670,7,3,1131,2
902,380.2787602965895,2,109,18,7,13,1715,0
1087,461.2703031103452,2,17911,55137,0,7,1317,4
526,74.74991233573849,1,304,38598,7,13,1715,0
119,342.95860942235123,1,261,500,7,7,1558,2
401,444.86643173710866,2,167,35951,5,0,0,5
148,430.6801135961361,2,6124,17410,7,13,1715,3
526,442.9720236599822,2,461,30583,3,13,1715,2
757,357.1400879103111,1,36612,14309,7,13,1715,3
567,368.41873166221274,2,3078,9119,7,13,1715,2
401,330.9088601547281,2,14,23150,7,13,1715,4
592,453.40649984453097,2,3669,41179,7,0,809,3
147,396.1378577209526,1,27998,957,0,2,723,1
439,463.64819532657634,2,6911,19730,7,13,1715,0
123,462.66551392883235,2,14,16787,3,13,1715,3
874,452.1929845957805,1,58,6424,3,13,1715,0
962,383.4912762334661,2,7631,53151,3,13,1715,4
325,183.13415083134134,0,38634,84040,7,12,678,5
265,267.97528616820887,1,5534,20666,7,13,1715,0
1215,464.7983732309795,1,177,33991,7,13,1715,5
311,350.5803591816164,1,138,36454,5,12,21,0
50,317.4151091150364,1,8586,31555,6,13,1715,3
606,162.73521917670064,2,681,14952,7,13,1715,0
954,415.7205759378203,2,6690,16630,7,13,1715,2
756,307.55591105519454,1,5866,23012,0,4,225,5
1225,307.30866726113766,2,14,40672,7,5,1715,4
263,309.4596220910081,1,5146,474,7,13,1715,2
491,303.58979791263346,1,301,21200,6,13,1715,5
1186,153.2951553195318,2,5505,29628,0,10,1572,4
591,405.023677384727,2,293,54651,0,7,684,5
633,461.18774299555196,2,2206,35310,3,13,1715,5
1206,291.9047536955314,0,22215,49567,0,5,1238,4
572,452.6966816077535,2,2643,26967,7,13,1715,5
119,337.8053354740325,1,58,20682,3,13,1715,3
1010,88.24364855320664,1,43,17469,5,7,195,2
119,398.5272667850308,2,16,33266,7,13,1715,0
586,71.72223787380848,2,394,49143,7,6,494,5
571,337.3812480804881,1,215,28754,7,13,1715,0
123,396.7048356014003,2,1091,33791,6,13,1715,5
218,307.8477734823801,1,5574,33199,0,11,59,0
